customer_id,name,phone,registration_date,city,quartier,loyalty_score
CUST12050,Rodrigue NGWA,663423225,2021-10-19,douala ,Deido,41.9
CUST10410,Yvette MFOU,237-625015458,2024-12-19,yaounde,Nkomo,186.9
CUST10393,Marcel MENDO,+237616818112,2022-08-16,DOUALA,Mboppi,9.6
CUST17230,Nadège TRAORE,00237 6 71477426 92 56 68,2021-09-22,Yaounde,Bastos,52.8
CUST11006,Viviane NGAMOURI,+237663747791,2023-05-18,Bafoussam,Lekie,54.3
CUST11821,Khadija SANGARE,237-631751079,2024-05-13,douala,Bonanjo,49.8
CUST10366,Edith obama,650603163,2024-06-23,yaounde,Nlongkak,39.7
CUST10609,SOLANGE NGANSO,237-642111036,2024-10-12,Yaounde,Briqueterie,21.6
CUST17254,OUMAR EPEE,622388090,2022-02-01,douala,Nyalla,
CUST11336,Sandrine MINLO,618126895,2024-04-30,YAOUNDE,Nkol-Eton,61.5
CUST11121,Prosper diboti,237-612059919,2024-10-18,yaounde,Nkol-Eton,13.8
CUST10048,Laurent OBAMA,00237 6 26753883 59 96 79,2023-01-09,yaounde,Tsinga,21.9
CUST11689,Christelle etoa,678057490,2021-06-15,Yaounde,Messa,24.5
CUST17194,ndoumbe Larissa,+237619010480,2022-03-22,douala,PK8,63.1
CUST10708,Gisèle CAMARA,6 26 94 10 92,2023-03-31,bafoussam,Ngouache,42.7
CUST11197,NADINE TCHOUPO,695756900,2022-09-30,Yaoundé ,Emana,23.1
CUST10149,Fatoumata FOMEKONG,237-631227574,2021-09-12,Yaoundé ,Nkol-Eton,37.1
CUST11219,Bernard NDIKUM,(+237) 616582607,2022-01-20,douala ,Ndogpassi,137.9
CUST11873,NGONO Laurent,612550658,2024-12-06,douala ,Ndogpassi,13.1
CUST10994,Rémi NGANSO,6 56 70 25 42,2024-08-08,douala,Nkolmesseng,
CUST10182,MINLO Fatima,675228535,2023-03-27,Bafoussam,Pefura,24.6
CUST17293,paul KOLLO,+237680993218,2023-04-13,YAOUNDE,Nkomo,68.0
CUST17273,Estelle FEZE,+237663100814,2022-06-20,DOUALA,PK12,46.8
CUST11903,NKOUAM Lydie,649093864,2023-01-10,Yaoundé,Ngoa-Ekele,18.5
CUST10870,BILONG Lydie,237-669118721,2023-04-29,YAOUNDE,Mvog-Mbi,55.5
CUST17312,Christelle DIALLO,+237647295260,2024-05-26,douala,Logbessou,54.0
CUST10739,Wilfried SANGARE,00237 6 85958181 68 65 16,2023-10-08,DOUALA,Makepe,28.3
CUST10429,MBOCK Laurent,623796726,2024-06-20,Yaoundé,Bastos,44.5
CUST11163,Pauline BARRY,+237667805802,2022-11-17,Bafoussam ,Bamendzi,45.4
CUST10749,IBRAHIM KENFACK,+237655799273,2023-12-01,Yaounde,Bastos,46.8
CUST10999,Therese KONE,6 24 03 91 58,2022-07-07,YAOUNDE,Santa Barbara,
CUST17186,jean ISSA,688561612,2023-01-29,DOUALA,Mboppi,16.6
CUST11008,Christelle EKOTTO,614925405,2021-12-28,douala,Mboppi,36.9
CUST11064,Emmanuel TAKAM,237-671308842,2023-08-21,bafoussam,Mossap,23.1
CUST10875,Didier HASSAN,674119726,2023-01-08,Yaounde,Ngoa-Ekele,48.7
CUST11849,Laurent ebouele,237-663211150,2024-07-26,Douala ,PK8,70.1
CUST10818,Modibo ABOUNA,659529086,2021-04-12,Douala ,Deido,52.8
CUST11001,BELLO Paul,00237 6 54265498 39 15 32,2022-04-06,DOUALA,Makepe,209.1
CUST10363,Khadija CISSE,237-631172421,2024-01-29,DOUALA,Nkolmesseng,71.1
CUST11726,GISÈLE COULIBALY,+237690246882,2021-10-04,YAOUNDE,Tsinga,19.3
CUST12074,Christiane NGAMOURI,670672142,2022-09-28,DOUALA,Bepanda,
CUST10689,Gustave IBRAHIM,00237 6 43859311 98 50 14,2023-08-05,Bafoussam,Lekie,15.3
CUST17198,Abdou MAHAMADOU,+237631130263,2023-01-26,Douala,Bonamoussadi,
CUST11604,Colette MENDO,666061934,2024-03-26,douala,Ndogpassi,21.3
CUST10396,ISABELLE DJOUMESSI,666851377,2022-02-08,Douala,Makepe,52.9
CUST10839,Marcel OUMAROU,237-639042654,2021-10-23,Bafoussam ,Ngouache,45.4
CUST11562,FLORENT EPEE,680723898,2022-02-16,douala ,PK12,25.6
CUST10427,Moussa baleng,237-643491314,2023-11-28,Yaoundé ,Briqueterie,71.2
CUST17307,paul DIALLO,653261270,2023-12-13,BAFOUSSAM,Ndiengdam,70.9
CUST11830,CHANCELLE KOUYATE,+237684429198,2023-12-20,Yaoundé ,Obili,39.9
CUST12006,Sandrine feudjio,+237690882505,2024-09-27,Douala,Bonapriso,61.3
CUST11175,MONGO Paul,693176117,2021-08-26,Yaoundé ,Tsinga,11.8
CUST11023,Pauline NGANSO,635176902,2022-05-29,Yaoundé,Essos,81.1
CUST17155,achille YAYA,6 62 88 45 03,2022-10-10,bafoussam,Ndiengdam,66.8
CUST17115,OUMAR DJOUMESSI,688458327,2021-06-25,BAFOUSSAM,Bamougoum,32.8
CUST10150,ESSAMA Oumar,+237670897765,2023-10-18,Douala,Village,84.9
CUST10341,Paul ABENA,237-627566185,2021-08-26,YAOUNDE,Madagascar,39.0
CUST10528,LUC FOUDA,(+237) 650785405,2022-05-15,Douala ,Deido,42.7
CUST11774,Ibrahim teguia,(+237) 675266178,2022-05-18,Yaounde,Nkol-Eton,43.3
CUST10762,NDZANA Sophie,+237697302916,2022-08-14,yaounde,Biyem-Assi,17.1
CUST11453,EDITH KENFACK,(+237) 644210729,2021-06-26,douala ,Bonapriso,
CUST11280,TAKAM Sandrine,237-695704631,2021-11-27,BAFOUSSAM,Bamendzi,58.1
CUST11131,Franck tchiemegni,(+237) 663349308,2024-10-06,YAOUNDE,Nlongkak,20.2
CUST11737,Gaston ibrahim,643822301,2023-05-12,DOUALA,Ngodi-Bakoko,73.6
CUST11999,Yvette ETOUNDI,+237623770458,2021-04-01,YAOUNDE,Mimboman,7.4
CUST10716,Sandrine NJIEMOUN,(+237) 659512272,2022-03-27,DOUALA,Ndogpassi,147.2
CUST11186,Aminata DIBOTI,699501846,2022-10-22,douala,Yassa,15.1
CUST10692,ABDOU COULIBALY,+237612601580,2024-11-05,douala ,Village,56.0
CUST11644,Romain KOUAM,636477373,2021-12-24,DOUALA,Nkolmesseng,66.3
CUST11718,ESSAMA Hawa,691846696,2022-08-20,Yaoundé ,Santa Barbara,56.2
CUST11411,Norbert tchiemegni,237-675802771,2021-04-10,Yaoundé ,Ngoa-Ekele,26.7
CUST10170,Romain BALDE,00237 6 53507489 92 19 97,2022-01-09,BAFOUSSAM,Mossap,13.4
CUST10194,Raoul fofana,00237 6 66792612 62 80 81,2023-11-14,Douala ,Bepanda,22.2
CUST11083,Laurent NTONGO,+237698575748,2024-06-14,YAOUNDE,Nkol-Eton,66.2
CUST12053,Denise NGOUFO,647405107,2021-11-14,douala,Cité des Palmiers,35.4
CUST11650,GHISLAIN BELLO,633776150,2023-08-25,Douala,Nkolmesseng,42.0
CUST10770,MARLÈNE GARBA,237-646023439,2021-10-15,YAOUNDE,Nkol-Eton,57.4
CUST10461,MAROUF Evelyne,(+237) 663481198,2021-11-23,douala ,Bonapriso,
CUST11486,Cyrille MBARGA,630767532,2021-06-20,Douala,PK8,
CUST11454,Cyrille HASSAN,+237660237832,2022-03-29,Yaoundé,Messa,65.0
CUST11145,Sophie KONE,694712997,2021-12-04,yaounde,Elig-Edzoa,40.0
CUST10628,Moussa mbarga,664707061,2021-04-05,Yaoundé,Tsinga,27.4
CUST10038,Astride doumbia,(+237) 622448136,2024-04-04,Bafoussam ,Ngouache,31.5
CUST11850,Prosper MONGO,677378254,2023-05-06,douala ,Makepe,33.3
CUST11953,Laure FEUDJIO,+237618469210,2022-01-15,Douala ,Bali,58.4
CUST10970,Patrick SOW,237-691029073,2021-08-11,Yaounde,Omnisport,31.4
CUST10180,BERNARD ISSA,+237620570592,2024-06-20,bafoussam,Bamendzi,56.0
CUST11397,MOUSSA MVONDO,639735904,2023-06-24,yaounde,Omnisport,41.3
CUST11141,Estelle NJIEMOUN,237-614818295,2022-07-23,Yaoundé ,Efoulan,42.8
CUST11818,Solange fofana,00237 6 77498993 43 73 57,2024-08-07,Yaoundé ,Emana,38.8
CUST10481,BIYA Larissa,668326160,2024-02-28,YAOUNDE,Melen,42.9
CUST11534,Colette WAMBA,+237653537934,2023-09-03,douala,Ndog-Bong,3.6
CUST10796,NKODO Therese,237-611362459,2022-07-01,douala ,Akwa,18.5
CUST10059,Ibrahim mahamadou,6 16 15 04 44,2023-01-09,Bafoussam ,Fomekoua,4.5
CUST17258,JOËL NTONGO,+237639394291,2023-03-17,Yaounde,Etoudi,53.3
CUST17354,Régine ATEBA,237-666240084,2022-01-19,Yaoundé ,Santa Barbara,32.1
CUST17213,ERIC SIDIBE,616749089,2023-03-12,douala,Logbessou,26.9
CUST10315,Armelle BELINGA,619196777,2022-05-11,BAFOUSSAM,Baham-Route,64.1
CUST17228,khadija ekani,237-698292612,2024-05-08,Yaounde,Emana,27.5
CUST10719,Rodrigue TCHOUPO,691503378,2024-03-19,yaounde,Jouvence,22.4
CUST10886,Norbert TAMBA,685543051,2022-06-14,douala ,Makepe,58.2
CUST17297,Kevin MAHAMADOU,237-667527432,2024-07-26,Yaoundé,Biyem-Assi,62.7
CUST10633,LYDIE ALI,237-618357162,2024-11-20,douala ,Nyalla,46.1
CUST11347,Paul BARKA,+237690147573,2024-06-10,BAFOUSSAM,Djeleng,12.5
CUST11066,KAMGA Marcel,+237629413516,2021-05-18,yaounde,Nkomo,52.4
CUST10230,Hamidou KOUYATE,638754377,2022-10-27,Douala,Bali,63.4
CUST10187,MVONDO Serge,+237698550256,2023-06-09,Douala,Kotto,83.2
CUST12059,Constant barka,00237 6 79490594 50 46 89,2024-04-20,douala,Ndokotti,29.0
CUST11184,Jean FOFANA,6 71 68 25 08,2024-11-05,Douala ,PK8,33.6
CUST10567,NJIEMOUN Aminata,636096655,2021-11-17,BAFOUSSAM,Tougang,28.2
CUST11488,Laurent TRAORE,237-674718365,2021-04-09,Douala ,Nkolmesseng,31.0
CUST11067,Sophie oumarou,+237661484043,2024-08-20,douala,Nkolmesseng,65.3
CUST10696,Larissa BALDE,640094589,2024-08-08,DOUALA,Nkolmesseng,157.5
CUST11867,Denise njoh,6 28 62 84 39,2023-11-21,YAOUNDE,Mokolo,137.5
CUST17114,BALENG Aïcha,+237617507864,2024-03-24,Bafoussam ,Ndiengdam,92.5
CUST11338,Nadine FOMEKONG,+237647028180,2021-04-29,douala ,Ndogpassi,49.9
CUST10516,Abdou NDZANA,6 27 08 42 79,2021-06-29,Yaounde,Biyem-Assi,55.0
CUST11962,GUSTAVE ETOUNDI,651617680,2024-01-21,douala ,Ngodi-Bakoko,15.5
CUST10372,TRAORE Baudouin,684437458,2021-08-05,YAOUNDE,Briqueterie,33.7
CUST10193,Sylvain belinga,237-691415657,2022-12-07,Yaoundé ,Bastos,38.1
CUST17351,Mariama NKUISSI,+237689736043,2022-04-28,Yaoundé ,Santa Barbara,28.0
CUST11851,Solange tchoupo,660192261,2024-08-08,bafoussam,Mossap,62.0
CUST11112,NGANSO Joëlle,00237 6 26944487 42 69 65,2021-03-06,Yaoundé,Melen,
CUST10559,Vanessa NGWA,+237642862209,2021-12-29,douala,New-Bell,
CUST10066,Céline kone,+237661019678,2023-11-22,douala,Bonabéri,41.3
CUST10813,MODIBO NGUEFACK,00237 6 64277800 32 73 21,2023-01-13,Bafoussam,Famla,19.9
CUST11351,Estelle nguefack,642691263,2024-09-17,bafoussam,Bamougoum,13.4
CUST10821,Guy BILONG,+237681259135,2023-08-14,douala,Bonabéri,37.3
CUST11784,Céline belinga,237-680669879,2024-02-13,douala ,Bali,23.6
CUST10075,PATRICIA ELA,+237699949389,2021-11-23,Douala ,Ndog-Bong,50.9
CUST11557,Carine BARRY,667702031,2021-11-19,BAFOUSSAM,Lekie,21.9
CUST11356,Paul SIDIBE,+237684384510,2023-06-02,Yaoundé,Nkomo,11.0
CUST10340,ETOA Flore,+237663121477,2021-09-06,douala,Ndogpassi,45.3
CUST11167,Fatoumata KEITA,+237665304649,2021-03-23,bafoussam,Pefura,58.8
CUST10882,Armelle TOURE,(+237) 694482772,2021-06-23,bafoussam,Baham-Route,53.8
CUST11200,Carine ONANA,237-671315464,2021-09-09,yaounde,Biyem-Assi,84.1
CUST11318,Gisèle KOUYATE,00237 6 97902129 32 44 78,2022-07-31,Yaoundé,Nlongkak,45.5
CUST11894,Franck CAMARA,+237677085942,2023-01-31,douala ,Nkolmesseng,
CUST11595,Stéphane ngamouri,612515446,2021-03-07,yaounde,Melen,24.9
CUST11478,Gaston EPEE,+237648604965,2023-06-01,Bafoussam ,Ndiengdam,55.1
CUST10613,Paul NTONGO,6 48 34 97 83,2023-10-02,Douala,Village,
CUST10022,Colette AMOUGOU,+237697226012,2022-08-09,Douala ,Ndokotti,24.6
CUST10404,Solange essoh,631687165,2024-11-13,YAOUNDE,Briqueterie,
CUST11811,Pierre NKOLO,(+237) 636040410,2024-03-08,DOUALA,Bonanjo,30.7
CUST11226,JOËL NTONGO,237-639394291,2023-03-17,Yaounde,Etoudi,53.3
CUST17239,JOËLLE NKOUAM,+237659333209,2023-06-08,douala,Yassa,84.8
CUST11688,Mariama NKUISSI,237-689736043,2022-04-28,Yaoundé ,Santa Barbara,28.0
CUST11450,THIERRY COULIBALY,667279295,2021-06-10,yaounde,Melen,61.0
CUST12052,BIKELE Larissa,237-697182566,2024-09-15,yaounde,Elig-Edzoa,11.2
CUST17303,eric BIKELE,+237613885234,2024-08-23,BAFOUSSAM,Pefura,56.6
CUST10273,Laure FEUDJIO,6 82 55 64 84,2022-02-23,Bafoussam ,Baham-Route,23.5
CUST17317,Pierre nkodo,669166287,2023-02-17,douala ,Makepe,197.1
CUST11717,FEZE Colette,+237680162053,2022-06-16,Yaoundé ,Nlongkak,59.8
CUST10535,Wilfried MBOA,+237653251559,2023-09-24,douala,Bepanda,13.2
CUST11872,Laure ABENA,237-620633503,2021-09-21,BAFOUSSAM,Ndiengdam,46.9
CUST11732,MBASSI Vanessa,+237654250344,2022-05-06,douala,Logbessou,86.7
CUST11879,Thierry FEUDJIO,+237680836292,2022-05-13,Yaoundé ,Essos,59.8
CUST11823,Honoré KENFACK,(+237) 691156554,2024-12-04,Douala,Village,84.9
CUST11100,Eric MVONDO,+237641348220,2023-10-19,Yaounde,Omnisport,14.2
CUST17316,Régine BALDE,(+237) 626046365,2024-02-07,DOUALA,Bepanda,37.9
CUST11031,Gaston KENFACK,237-637321124,2021-10-25,Bafoussam,Centre Ville,36.7
CUST17286,Gisèle CAMARA,+237626941092,2023-03-31,bafoussam,Ngouache,42.7
CUST11825,Didier ABENA,237-643554863,2022-12-12,DOUALA,Yassa,42.4
CUST10247,MENGUE Khadija,672682989,2023-04-05,Yaounde,Nlongkak,42.0
CUST10260,Oumar BARKA,+237670211891,2021-05-18,Yaoundé,Emana,45.8
CUST11103,Joëlle NKODO,652704903,2022-10-23,yaounde,Santa Barbara,51.6
CUST17110,NGONO Prosper,237-666431351,2021-06-19,DOUALA,Cité des Palmiers,66.2
CUST11407,Bernard NDONGO,(+237) 674287863,2023-08-26,YAOUNDE,Nkol-Eton,61.5
CUST11612,ALINE MBASSI,6 71 75 31 60,2023-01-16,Yaoundé,Briqueterie,47.3
CUST10370,EMMANUEL ABOUNA,611049999,2022-11-04,bafoussam,Fomekoua,32.7
CUST10246,Sandrine amougou,+237665177213,2022-03-26,Bafoussam ,Famla,69.3
CUST10316,Norbert NDONGO,689864260,2021-09-21,Yaoundé,Tsinga,64.3
CUST11125,Baudouin ABENA,237-630718012,2024-08-11,Douala,Bonamoussadi,24.0
CUST10331,Cyrille TSIMI,+237685863473,2024-06-01,Yaoundé ,Melen,55.0
CUST10285,Larissa NTONGO,+237660864911,2024-01-05,Bafoussam ,Tamdja,9.4
CUST11793,AKONO Saidou,+237631776452,2022-11-22,DOUALA,New-Bell,51.4
CUST10773,TCHAMBA Nadine,621631697,2023-02-23,DOUALA,Bonamoussadi,33.0
CUST10920,Solange MFOU,+237620075036,2024-04-21,douala ,Nkolmesseng,50.9
CUST17345,Raoul KAMGA,(+237) 627738187,2023-03-25,DOUALA,Bonabéri,21.1
CUST11869,Khadija SIDIBE,237-670210270,2024-02-20,Douala,Bonapriso,
CUST10025,MBOCK Rabi,639587039,2021-11-29,douala,Ndogpassi,30.2
CUST10823,FLORE BALDE,667110154,2024-05-11,Bafoussam,Fomekoua,63.6
CUST10723,Stanislas NDONGO,+237624508768,2021-08-14,douala,Makepe,74.9
CUST11561,THIERRY WAMBA,237-675314742,2024-12-31,DOUALA,Bonamoussadi,48.1
CUST10841,Pierre TCHAMBA,647111151,2023-05-04,Yaoundé,Melen,18.6
CUST10788,Solange AMOUGOU,+237638470244,2023-07-09,yaounde,Bastos,40.8
CUST10824,OUMAR ESSAMA,+237683871890,2021-07-24,bafoussam,Ndiengdam,35.8
CUST10452,CISSE Thierry,(+237) 636786211,2024-11-11,Bafoussam,Famla,48.8
CUST10036,TRAORE Edith,655176955,2023-01-06,douala ,Beedi,38.0
CUST17280,didier issa,237-693394260,2024-01-18,douala,Cité des Palmiers,32.5
CUST10013,Nadine ISSA,613999315,2021-06-14,bafoussam,Baham-Route,39.0
CUST10523,BARKA Rodrigue,+237686384014,2024-10-11,douala ,Bonabéri,72.3
CUST11802,Patrick NTONGO,669619341,2024-08-22,douala ,New-Bell,229.4
CUST11911,Patrick EKANI,00237 6 35140847 67 52 73,2022-08-23,YAOUNDE,Briqueterie,67.8
CUST10965,Serge TALLA,237-620796722,2022-09-12,Bafoussam ,Fomekoua,36.9
CUST12075,Sandrine ENGOLO,00237 6 33173544 66 64 60,2024-05-18,Douala,PK8,59.7
CUST10634,Isabelle ESSAMA,+237637760841,2024-11-12,Yaoundé,Biyem-Assi,11.5
CUST12010,DIDIER MBASSI,657183837,2024-12-30,Yaoundé ,Briqueterie,53.4
CUST11895,Modibo MAHAMADOU,+237690092958,2023-08-28,YAOUNDE,Melen,62.7
CUST11885,Pauline KAMGA,+237626354208,2022-01-14,douala ,Bepanda,14.7
CUST11633,Patricia KONE,6 81 21 65 73,2024-03-19,DOUALA,Bonanjo,
CUST10447,Alain ALI,6 24 50 83 49,2024-10-03,YAOUNDE,Madagascar,32.2
CUST11075,GISÈLE TAKAM,655617282,2022-05-18,douala ,Cité des Palmiers,32.0
CUST11511,Suzanne ENGOLO,651471222,2022-03-12,DOUALA,PK8,68.8
CUST11498,BARKA Christelle,237-667594492,2023-05-02,Douala ,Kotto,20.1
CUST10639,Gisèle essama,687267850,2024-12-02,BAFOUSSAM,Bamougoum,1.7
CUST11756,Hawa coulibaly,237-660557040,2023-05-08,Douala,Bepanda,55.9
CUST11404,Nadège KONE,237-696347724,2021-06-10,YAOUNDE,Mimboman,19.3
CUST10423,Flore CAMARA,658942697,2021-04-27,DOUALA,Nkolmesseng,34.5
CUST10922,CYRILLE CAMARA,610359129,2023-07-17,bafoussam,Famla,44.9
CUST10593,Flore diallo,237-669401199,2023-09-20,douala,Mboppi,21.3
CUST17357,gustave ela,649392920,2021-11-27,DOUALA,Mboppi,22.7
CUST10899,NDOUMBE Mireille,(+237) 670467027,2023-02-02,Yaounde,Efoulan,35.0
CUST10083,KEVIN TRAORE,642857966,2024-05-08,douala ,Bonamoussadi,52.8
CUST11954,Stanislas CAMARA,00237 6 71428713 54 12 54,2022-06-01,Douala,Bonabéri,45.1
CUST10540,Prosper NDZANA,00237 6 78608612 14 69 89,2023-11-25,Douala,Village,61.1
CUST10658,Marcel ELA,655114543,2024-01-04,Bafoussam,Centre Ville,25.4
CUST11233,Ibrahim djokam,694322033,2024-12-24,Douala,Bepanda,48.7
CUST10469,Bernard issa,663643924,2022-05-04,Yaoundé,Mvog-Mbi,26.0
CUST10381,Alain KOUYATE,6 30 86 38 65,2023-03-14,DOUALA,Ndog-Bong,44.5
CUST17319,oumar FOUDA,+237634970946,2022-01-30,yaounde,Briqueterie,69.0
CUST10328,Sophie TAKAM,+237666267415,2023-03-29,Yaoundé ,Mvog-Mbi,94.5
CUST10240,Norbert BARRY,622660194,2021-05-17,yaounde,Nkomo,49.0
CUST10439,Jean BILONG,6 13 32 67 69,2021-03-02,Yaounde,Biyem-Assi,17.4
CUST17242,ndoumbe Modibo,633328859,2022-10-11,Yaounde,Etoudi,35.6
CUST10092,BALENG Aïcha,237-617507864,2024-03-24,Bafoussam,Ndiengdam,92.5
CUST11194,HAMIDOU ALI,00237 6 56381032 66 97 59,2021-06-19,DOUALA,Deido,45.1
CUST10590,Marie KEITA,237-685017682,2024-05-28,YAOUNDE,Omnisport,35.3
CUST11005,Chancelle YAYA,698930456,2022-10-27,Bafoussam,Bamougoum,13.7
CUST12057,Oumar FOUDA,+237634970946,2022-01-30,Yaoundé,Briqueterie,69.0
CUST11054,ARMELLE ESSAMA,+237696934122,2021-09-10,Douala ,Beedi,67.4
CUST10449,NJIEMOUN Rodrigue,615197528,2022-11-27,DOUALA,Logbessou,219.8
CUST10895,BOUBACAR TAMBA,237-693002706,2023-11-07,Bafoussam,Mossap,18.0
CUST10934,Mireille MAROUF,641329612,2023-04-20,DOUALA,Beedi,7.3
CUST10445,BERTILLE HASSAN,+237645810056,2023-12-07,douala ,Bonapriso,14.4
CUST17133,marcel nguefack,628099607,2023-03-19,DOUALA,Akwa,39.0
CUST11243,Marie mfou,627637794,2024-10-11,douala,Deido,61.7
CUST11022,Lydie FOFANA,237-617275149,2021-05-16,bafoussam,Centre Ville,42.2
CUST17334,margot ETOUNDI,237-633966966,2024-11-21,douala,Makepe,
CUST17120,Paul SIDIBE,+237684384510,2023-06-02,yaounde,Nkomo,11.0
CUST11172,Bernard NDJOCK,+237620598952,2024-04-24,Yaoundé ,Emana,54.3
CUST10750,Stanislas MBOA,+237611698142,2022-05-20,BAFOUSSAM,Famla,43.6
CUST10236,Edith BARKA,642614537,2024-09-28,Yaoundé ,Briqueterie,35.2
CUST10267,Aline MBASSI,620117988,2021-12-23,douala ,Bonanjo,68.2
CUST11656,Marie FOTSO,+237670251043,2023-07-09,DOUALA,New-Bell,26.8
CUST11455,Armel barry,630486849,2024-06-10,DOUALA,Beedi,31.1
CUST10109,Pierre MBASSI,645551614,2024-05-02,Yaoundé,Essos,20.9
CUST10826,CHRISTELLE FOMEKONG,+237657219209,2023-07-30,Douala,Bonapriso,32.9
CUST11048,ABDOU MENGUE,664759583,2022-09-25,Douala ,New-Bell,
CUST10975,Chancelle NDONGO,+237687201917,2024-06-13,douala,Ndogpassi,49.5
CUST11715,Sandrine MVONDO,668978194,2022-06-24,Yaounde,Jouvence,24.5
CUST12039,Oumar BARRY,691214453,2022-08-11,douala ,Nyalla,59.1
CUST11037,Aminata ABOUNA,675056916,2024-04-05,Douala,Nkolmesseng,36.6
CUST11072,EDITH BOUKAR,619369750,2024-10-13,Douala ,Bonamoussadi,44.5
CUST12055,Jules dawa,(+237) 625226815,2024-04-26,Yaoundé,Mvog-Mbi,11.2
CUST11502,Nadège ENGOLO,696261621,2021-11-14,bafoussam,Baham-Route,66.5
CUST10140,OYONO Paul,611540956,2021-04-14,douala ,New-Bell,231.6
CUST11972,Modibo djokam,00237 6 57912262 29 75 89,2023-12-12,Douala ,Kotto,50.6
CUST10846,Aminata MAHAMADOU,237-623492385,2023-09-07,douala,Ndog-Bong,40.4
CUST11468,MONGO Marlène,+237685374852,2022-08-28,Yaoundé,Etoudi,20.7
CUST11129,Laurent KONE,237-655440919,2022-01-18,Douala ,Bali,58.5
CUST11666,LUC MAHAMADOU,237-619165226,2023-11-28,Douala ,Makepe,82.4
CUST11859,Hawa NJIEMOUN,+237623298711,2021-04-07,yaounde,Briqueterie,54.6
CUST11435,NGUEFACK Florent,(+237) 625356396,2024-08-13,douala,Bonanjo,51.9
CUST11111,Stanislas hassan,(+237) 614968688,2022-11-22,Yaounde,Messa,43.1
CUST11876,Moussa ELA,+237630068183,2022-07-07,Bafoussam,Baham-Route,42.4
CUST17224,TALLA Thierry,629163535,2022-11-04,Bafoussam,Fomekoua,
CUST10746,Thierry MINLO,619255216,2021-07-09,douala ,Akwa,41.5
CUST11016,BAUDOUIN ESSAMA,00237 6 79067939 25 81 77,2021-03-11,douala,Beedi,25.2
CUST11804,Rémi NGUEFACK,648242379,2023-10-20,douala ,Cité des Palmiers,
CUST11228,Patricia TALLA,237-635519083,2022-09-01,yaounde,Mokolo,68.3
CUST17249,Marcel OUMAROU,640137082,2024-04-13,BAFOUSSAM,Famla,25.9
CUST10603,ISABELLE ESSOH,(+237) 643183955,2021-09-07,Douala,Ndog-Bong,29.8
CUST10463,Achille TCHAMBA,647393469,2023-05-04,yaounde,Emana,55.4
CUST12051,Marlène EKOTTO,00237 6 52196099 23 80 82,2022-07-24,Yaounde,Mokolo,210.5
CUST11296,ACHILLE ONANA,+237697139443,2021-10-17,DOUALA,New-Bell,32.4
CUST17126,WAMBA Paul,622309586,2024-10-03,douala,Mboppi,75.4
CUST10421,Joël BARKA,00237 6 15614174 77 88 28,2023-06-06,Douala ,Bonamoussadi,35.2
CUST11528,Modibo HASSAN,237-666348963,2024-06-16,Yaounde,Ngoa-Ekele,
CUST10093,Cyrille mbarga,00237 6 40742311 49 23 36,2024-02-19,BAFOUSSAM,Fomekoua,48.4
CUST11888,MBARGA Oumar,666348030,2023-10-15,DOUALA,Kotto,34.7
CUST11950,OYONO Suzanne,237-694790150,2024-12-21,Douala ,Cité des Palmiers,34.6
CUST17128,feudjio Marlène,237-650056581,2024-01-14,douala,Ndog-Bong,15.3
CUST17149,FOUDA Saidou,620319387,2023-08-24,Yaounde,Jouvence,40.3
CUST10957,SIDIBE Fatoumata,(+237) 672907576,2023-01-06,Douala ,Bonanjo,89.2
CUST11260,TOURE Stéphane,6 55 46 15 91,2023-08-21,yaounde,Emana,12.6
CUST11901,Yvette FOUDA,00237 6 42472386 87 97 12,2023-05-02,Douala,Mboppi,44.2
CUST10885,NDJOCK Suzanne,6 30 02 49 60,2021-12-07,Douala ,Logbessou,215.1
CUST17329,Gisèle ATEBA,(+237) 630248230,2024-10-27,Douala ,Deido,236.2
CUST10337,Ornella ASSOUMOU,00237 6 52169044 30 40 24,2021-05-24,bafoussam,Kamkop,51.6
CUST10923,Hawa ALI,+237664830300,2022-04-23,douala,Mboppi,74.8
CUST17178,ABENA JULES,00237 6 98447167 83 52 94,2023-08-07,BAFOUSSAM,Centre Ville,216.8
CUST11608,ERIC ESSAMA,+237612799319,2021-07-01,BAFOUSSAM,Lekie,16.3
CUST10566,STÉPHANE BALENG,00237 6 87265240 19 10 29,2024-11-03,Yaoundé,Messa,21.0
CUST11816,BALDE Nadège,647818761,2023-03-30,douala,Bepanda,37.7
CUST17263,BOUBACAR NGOUFO,237-646855845,2022-12-13,DOUALA,Deido,65.3
CUST11676,Marcel EBOUELE,619957701,2023-12-01,BAFOUSSAM,Lekie,40.9
CUST10465,Prosper ndzana,+237647463522,2023-04-06,Douala,Ngodi-Bakoko,17.9
CUST10464,Pauline mongo,+237619317495,2024-06-03,Yaounde,Jouvence,31.2
CUST17284,Jean NGOUFO,+237632814819,2023-08-14,Douala ,Cité des Palmiers,41.1
CUST11743,FEZE Thierry,(+237) 688213973,2021-12-11,DOUALA,Cité des Palmiers,48.8
CUST17103,Hervé NDIKUM,+237622513132,2022-05-30,YAOUNDE,Obili,10.7
CUST10250,Stéphane ESSAMA,696728778,2024-11-12,Yaounde,Elig-Edzoa,230.2
CUST12003,Pauline NDIKUM,237-649680122,2024-12-23,bafoussam,Famla,41.3
CUST17237,issa Bernard,663643924,2022-05-04,YAOUNDE,Mvog-Mbi,26.0
